DATA;LOTE/SUB/DOC/LINHA;HISTORICO;C/PARTIDA;FILIAL DE ORIGEM;C CUSTO;ITEM CONTA;DIVISAO;DEBITO;CREDITO
25/01/21;1,001E+12;400116-GPS - DESONERAÇÃO DA FOLHA;;1;1.0.0.13;;;0;4582,40479
25/01/21;1,001E+12;400117-GPS - RAT/FAP;;1;1.0.0.13;;;114,5616766;0
25/01/21;1,001E+12;400120-GPS - TERCEIROS        5.80%;;1;1.0.0.13;;;1328,897006;0
25/01/21;1,001E+12;400115-GPS - INSS EMPRESA    20.00%;;1;1.0.0.14;;;14125,61677;0
25/01/21;1,001E+12;400115-GPS - INSS EMPRESA    20.00%;;1;1.0.0.14;;;2151,673054;0
25/01/21;1,001E+12;400116-GPS - DESONERAÇÃO DA FOLHA;;1;1.0.0.14;;;0;14125,61677
25/01/21;1,001E+12;400116-GPS - DESONERAÇÃO DA FOLHA;;1;1.0.0.14;;;0;2151,673054
25/01/21;1,001E+12;400117-GPS - RAT/FAP;;1;1.0.0.14;;;334,9556886;0
25/01/21;1,001E+12;400117-GPS - RAT/FAP;;1;1.0.0.14;;;53,79161677;0
25/01/21;1,001E+12;400120-GPS - TERCEIROS        5.80%;;1;1.0.0.14;;;3885,483832;0
25/01/21;1,001E+12;400120-GPS - TERCEIROS        5.80%;;1;1.0.0.14;;;623,9856287;0
25/01/21;1,001E+12;400115-GPS - INSS EMPRESA    20.00%;;1;1.0.0.16;;;491,0179641;0
25/01/21;1,001E+12;400115-GPS - INSS EMPRESA    20.00%;;1;1.0.0.16;;;588,9820359;0
25/01/21;1,001E+12;400116-GPS - DESONERAÇÃO DA FOLHA;;1;1.0.0.16;;;0;491,0179641
25/01/21;1,001E+12;400116-GPS - DESONERAÇÃO DA FOLHA;;1;1.0.0.16;;;0;588,9820359
25/01/21;1,001E+12;400117-GPS - RAT/FAP;;1;1.0.0.16;;;12,2754491;0
25/01/21;1,001E+12;400117-GPS - RAT/FAP;;1;1.0.0.16;;;14,7245509;0
25/01/21;1,001E+12;400120-GPS - TERCEIROS        5.80%;;1;1.0.0.16;;;142,3952096;0
25/01/21;1,001E+12;400120-GPS - TERCEIROS        5.80%;;1;1.0.0.16;;;170,8047904;0
25/01/21;1,001E+12;400115-GPS - INSS EMPRESA    20.00%;;1;1.0.0.18;;;13358,80719;0
25/01/21;1,001E+12;400115-GPS - INSS EMPRESA    20.00%;;1;1.0.0.18;;;1298,203593;0
25/01/21;1,001E+12;400116-GPS - DESONERAÇÃO DA FOLHA;;1;1.0.0.18;;;0;13358,80719
25/01/21;1,001E+12;400116-GPS - DESONERAÇÃO DA FOLHA;;1;1.0.0.18;;;0;1298,203593
25/01/21;1,001E+12;400117-GPS - RAT/FAP;;1;1.0.0.18;;;333,9712575;0
25/01/21;1,001E+12;400117-GPS - RAT/FAP;;1;1.0.0.18;;;32,45508982;0
25/01/21;1,001E+12;400120-GPS - TERCEIROS        5.80%;;1;1.0.0.18;;;3874,05509;0
25/01/21;1,001E+12;400120-GPS - TERCEIROS        5.80%;;1;1.0.0.18;;;376,4790419;0
25/01/21;1,001E+12;400115-GPS - INSS EMPRESA    20.00%;;1;1.0.0.21;;;4766,467066;0
25/01/21;1,001E+12;400116-GPS - DESONERAÇÃO DA FOLHA;;1;1.0.0.21;;;0;4766,467066
25/01/21;1,001E+12;400117-GPS - RAT/FAP;;1;1.0.0.21;;;119,1616766;0
25/01/21;1,001E+12;400120-GPS - TERCEIROS        5.80%;;1;1.0.0.21;;;1382,275449;0
25/01/21;1,001E+12;400115-GPS - INSS EMPRESA    20.00%;;1;1.0.0.23;;;4775,198802;0
25/01/21;1,001E+12;400115-GPS - INSS EMPRESA    20.00%;;1;1.0.0.23;;;301,7964072;0
25/01/21;1,001E+12;400116-GPS - DESONERAÇÃO DA FOLHA;;1;1.0.0.23;;;0;4775,198802
25/01/21;1,001E+12;400116-GPS - DESONERAÇÃO DA FOLHA;;1;1.0.0.23;;;0;301,7964072
25/01/21;1,001E+12;400117-GPS - RAT/FAP;;1;1.0.0.23;;;119,3796407;0
25/01/21;1,001E+12;400117-GPS - RAT/FAP;;1;1.0.0.23;;;7,54491018;0
25/01/21;1,001E+12;400120-GPS - TERCEIROS        5.80%;;1;1.0.0.23;;;1384,808383;0
25/01/21;1,001E+12;400120-GPS - TERCEIROS        5.80%;;1;1.0.0.23;;;87,52095808;0
25/01/21;1,001E+12;400115-GPS - INSS EMPRESA    20.00%;;1;1.0.0.24;;;1611,923353;0
25/01/21;1,001E+12;400116-GPS - DESONERAÇÃO DA FOLHA;;1;1.0.0.24;;;0;1611,923353
25/01/21;1,001E+12;400117-GPS - RAT/FAP;;1;1.0.0.24;;;40,29820359;0
DATA;LOTE/SUB/DOC/LINHA;HISTORICO;C/PARTIDA;FILIAL DE ORIGEM;C CUSTO;ITEM CONTA;DIVISAO;DEBITO;CREDITO
25/01/21;1,001E+12;400120-GPS - TERCEIROS        5.80%;;1;1.0.0.24;;;467,457485;0
25/01/21;1,001E+12;400115-GPS - INSS EMPRESA    20.00%;;1;1.0.0.46;;;970,0598802;0
25/01/21;1,001E+12;400116-GPS - DESONERAÇÃO DA FOLHA;;1;1.0.0.46;;;0;970,0598802
25/01/21;1,001E+12;400117-GPS - RAT/FAP;;1;1.0.0.46;;;24,25149701;0
25/01/21;00000100100000199A;400120-GPS - TERCEIROS        5.80%;;1;1.0.0.46;;;281,3173653;0
25/01/21;0000010010000019BD;400115-GPS - INSS EMPRESA    20.00%;;1;1.0.0.47;;;6295,867066;0
25/01/21;0000010010000019BE;400116-GPS - DESONERAÇÃO DA FOLHA;;1;1.0.0.47;;;0;6295,867066
25/01/21;0000010010000019BF;400117-GPS - RAT/FAP;;1;1.0.0.47;;;157,3964072;0
25/01/21;0000010010000019BG;400120-GPS - TERCEIROS        5.80%;;1;1.0.0.47;;;1825,802395;0
25/01/21;1,00E+17;400115-GPS - INSS EMPRESA    20.00%;;1;1.0.0.49;;;5017,964072;0
25/01/21;1,00E+18;400116-GPS - DESONERAÇÃO DA FOLHA;;1;1.0.0.49;;;0;5017,964072
25/01/21;1,00E+19;400117-GPS - RAT/FAP;;1;1.0.0.49;;;125,4491018;0
25/01/21;0000010010000019EA;400120-GPS - TERCEIROS        5.80%;;1;1.0.0.49;;;1455,209581;0
25/01/21;0000010010000019FO;400115-GPS - INSS EMPRESA    20.00%;;1;1.0.0.50;;;2814,371257;0
25/01/21;0000010010000019FP;400116-GPS - DESONERAÇÃO DA FOLHA;;1;1.0.0.50;;;0;2814,371257
25/01/21;0000010010000019FQ;400117-GPS - RAT/FAP;;1;1.0.0.50;;;70,35928144;0
25/01/21;0000010010000019FR;400120-GPS - TERCEIROS        5.80%;;1;1.0.0.50;;;816,1676647;0
25/01/21;0000010010000019HP;400115-GPS - INSS EMPRESA    20.00%;;1;1.0.0.51;;;2081,437126;0
25/01/21;0000010010000019HQ;400115-GPS - INSS EMPRESA    20.00%;;1;1.0.0.51;;;622,754491;0
25/01/21;0000010010000019HR;400116-GPS - DESONERAÇÃO DA FOLHA;;1;1.0.0.51;;;0;2081,437126
25/01/21;0000010010000019HS;400116-GPS - DESONERAÇÃO DA FOLHA;;1;1.0.0.51;;;0;622,754491
25/01/21;0000010010000019HT;400117-GPS - RAT/FAP;;1;1.0.0.51;;;52,03592814;0
25/01/21;0000010010000019HU;400117-GPS - RAT/FAP;;1;1.0.0.51;;;15,56886228;0
25/01/21;0000010010000019HV;400120-GPS - TERCEIROS        5.80%;;1;1.0.0.51;;;603,6167665;0
25/01/21;0000010010000019HW;400120-GPS - TERCEIROS        5.80%;;1;1.0.0.51;;;180,5988024;0
25/01/21;0000010010000019JU;400115-GPS - INSS EMPRESA    20.00%;;1;1.0.0.52;;;4098,469461;0
25/01/21;0000010010000019JV;400116-GPS - DESONERAÇÃO DA FOLHA;;1;1.0.0.52;;;0;4098,469461
25/01/21;0000010010000019JW;400117-GPS - RAT/FAP;;1;1.0.0.52;;;102,4622754;0
25/01/21;0000010010000019JX;400120-GPS - TERCEIROS        5.80%;;1;1.0.0.52;;;1188,555689;0
25/01/21;0000010010000019LS;400115-GPS - INSS EMPRESA    20.00%;;1;1.0.0.53;;;2234,997605;0
25/01/21;0000010010000019LT;400116-GPS - DESONERAÇÃO DA FOLHA;;1;1.0.0.53;;;0;2234,997605
25/01/21;0000010010000019LU;400117-GPS - RAT/FAP;;1;1.0.0.53;;;55,8754491;0
25/01/21;0000010010000019LV;400120-GPS - TERCEIROS        5.80%;;1;1.0.0.53;;;648,148503;0
25/01/21;0000010010000019NQ;400115-GPS - INSS EMPRESA    20.00%;;1;1.0.0.54;;;1890,352096;0
25/01/21;0000010010000019NR;400116-GPS - DESONERAÇÃO DA FOLHA;;1;1.0.0.54;;;0;1890,352096
25/01/21;0000010010000019NS;400117-GPS - RAT/FAP;;1;1.0.0.54;;;47,25868263;0
25/01/21;0000010010000019NT;400120-GPS - TERCEIROS        5.80%;;1;1.0.0.54;;;548,2023952;0
25/01/21;0000010010000019P7;400115-GPS - INSS EMPRESA    20.00%;;1;1.0.0.55;;;1386,347305;0
25/01/21;0000010010000019P8;400116-GPS - DESONERAÇÃO DA FOLHA;;1;1.0.0.55;;;0;1386,347305
25/01/21;0000010010000019P9;400117-GPS - RAT/FAP;;1;1.0.0.55;;;34,65868263;0
25/01/21;0000010010000019PA;400120-GPS - TERCEIROS        5.80%;;1;1.0.0.55;;;402,0407186;0
25/01/21;0000010010000019QQ;400115-GPS - INSS EMPRESA    20.00%;;1;1.0.0.56;;;1157,68503;0
25/01/21;0000010010000019QR;400116-GPS - DESONERAÇÃO DA FOLHA;;1;1.0.0.56;;;0;1157,68503
25/01/21;0000010010000019QS;400117-GPS - RAT/FAP;;1;1.0.0.56;;;28,94251497;0
25/01/21;0000010010000019QT;400120-GPS - TERCEIROS        5.80%;;1;1.0.0.56;;;335,7281437;0
25/01/21;0000010010000019S4;400115-GPS - INSS EMPRESA    20.00%;;1;1.0.0.57;;;826,3473054;0
25/01/21;0000010010000019S5;400116-GPS - DESONERAÇÃO DA FOLHA;;1;1.0.0.57;;;0;826,3473054
25/01/21;0000010010000019S6;400117-GPS - RAT/FAP;;1;1.0.0.57;;;20,65868263;0
25/01/21;0000010010000019S7;400120-GPS - TERCEIROS        5.80%;;1;1.0.0.57;;;239,6407186;0
25/01/21;0000010010000019TA;400115-GPS - INSS EMPRESA    20.00%;;1;1.0.0.58;;;2000;0
25/01/21;0000010010000019TB;400116-GPS - DESONERAÇÃO DA FOLHA;;1;1.0.0.58;;;0;2000
25/01/21;0000010010000019TC;400117-GPS - RAT/FAP;;1;1.0.0.58;;;50;0
25/01/21;0000010010000019TD;400120-GPS - TERCEIROS        5.80%;;1;1.0.0.58;;;580;0
25/01/21;0000010010000019UY;400115-GPS - INSS EMPRESA    20.00%;;1;1.0.0.60;;;433,5329341;0
25/01/21;0000010010000019UZ;400115-GPS - INSS EMPRESA    20.00%;;1;1.0.0.60;;;342,5149701;0
25/01/21;0000010010000019V0;400116-GPS - DESONERAÇÃO DA FOLHA;;1;1.0.0.60;;;0;433,5329341
25/01/21;0000010010000019V1;400116-GPS - DESONERAÇÃO DA FOLHA;;1;1.0.0.60;;;0;342,5149701
25/01/21;0000010010000019V2;400117-GPS - RAT/FAP;;1;1.0.0.60;;;10,83832335;0
25/01/21;0000010010000019V3;400117-GPS - RAT/FAP;;1;1.0.0.60;;;8,562874251;0
25/01/21;0000010010000019V4;400120-GPS - TERCEIROS        5.80%;;1;1.0.0.60;;;125,7245509;0
25/01/21;0000010010000019V5;400120-GPS - TERCEIROS        5.80%;;1;1.0.0.60;;;99,32934132;0
25/01/21;0000010010000019X5;400115-GPS - INSS EMPRESA    20.00%;;1;1.0.0.61;;;4568,870659;0
25/01/21;0000010010000019X6;400116-GPS - DESONERAÇÃO DA FOLHA;;1;1.0.0.61;;;0;4568,870659
25/01/21;0000010010000019X7;400117-GPS - RAT/FAP;;1;1.0.0.61;;;114,2239521;0
25/01/21;0000010010000019X8;400120-GPS - TERCEIROS        5.80%;;1;1.0.0.61;;;1324,972455;0
25/01/21;0000010010000019ZR;400115-GPS - INSS EMPRESA    20.00%;;1;1.0.0.63;;;1317,365269;0
25/01/21;0000010010000019ZS;400115-GPS - INSS EMPRESA    20.00%;;1;1.0.0.63;;;790,4191617;0
25/01/21;0000010010000019ZT;400116-GPS - DESONERAÇÃO DA FOLHA;;1;1.0.0.63;;;0;1317,365269
25/01/21;0000010010000019ZU;400116-GPS - DESONERAÇÃO DA FOLHA;;1;1.0.0.63;;;0;790,4191617
25/01/21;0000010010000019ZV;400117-GPS - RAT/FAP;;1;1.0.0.63;;;32,93413174;0
25/01/21;0000010010000019ZW;400117-GPS - RAT/FAP;;1;1.0.0.63;;;19,76047904;0
25/01/21;0000010010000019ZX;400120-GPS - TERCEIROS        5.80%;;1;1.0.0.63;;;382,0359281;0
DATA;LOTE/SUB/DOC/LINHA;HISTORICO;C/PARTIDA;FILIAL DE ORIGEM;C CUSTO;ITEM CONTA;DIVISAO;DEBITO;CREDITO
25/01/21;0000010010000019ZY;400120-GPS - TERCEIROS        5.80%;;1;1.0.0.63;;;229,2215569;0
25/01/21;000001001000001A1Q;400115-GPS - INSS EMPRESA    20.00%;;1;1.0.0.64;;;11619,45509;0
25/01/21;000001001000001A1R;400116-GPS - DESONERAÇÃO DA FOLHA;;1;1.0.0.64;;;0;11619,45509
25/01/21;000001001000001A1S;400117-GPS - RAT/FAP;;1;1.0.0.64;;;290,4862275;0
25/01/21;000001001000001A1T;400120-GPS - TERCEIROS        5.80%;;1;1.0.0.64;;;3369,641916;0
25/01/21;000001001000001A3X;400115-GPS - INSS EMPRESA    20.00%;;1;1.0.0.65;;;1744,511377;0
25/01/21;000001001000001A3Y;400115-GPS - INSS EMPRESA    20.00%;;1;1.0.0.65;;;359,2814371;0
25/01/21;000001001000001A3Z;400116-GPS - DESONERAÇÃO DA FOLHA;;1;1.0.0.65;;;0;1744,511377
25/01/21;000001001000001A40;400116-GPS - DESONERAÇÃO DA FOLHA;;1;1.0.0.65;;;0;359,2814371
25/01/21;000001001000001A41;400117-GPS - RAT/FAP;;1;1.0.0.65;;;43,61317365;0
25/01/21;000001001000001A42;400117-GPS - RAT/FAP;;1;1.0.0.65;;;8,982035928;0
25/01/21;000001001000001A43;400120-GPS - TERCEIROS        5.80%;;1;1.0.0.65;;;505,9077844;0
25/01/21;000001001000001A44;400120-GPS - TERCEIROS        5.80%;;1;1.0.0.65;;;104,1916168;0
25/01/21;000001001000001A63;400115-GPS - INSS EMPRESA    20.00%;;1;1.0.0.66;;;2107,452695;0
25/01/21;000001001000001A64;400116-GPS - DESONERAÇÃO DA FOLHA;;1;1.0.0.66;;;0;2107,452695
25/01/21;000001001000001A65;400117-GPS - RAT/FAP;;1;1.0.0.66;;;52,68622754;0
25/01/21;000001001000001A66;400120-GPS - TERCEIROS        5.80%;;1;1.0.0.66;;;611,1616766;0
25/01/21;000001001000001A7X;400115-GPS - INSS EMPRESA    20.00%;;1;1.0.0.67;;;2227,54491;0
25/01/21;000001001000001A7Y;400116-GPS - DESONERAÇÃO DA FOLHA;;1;1.0.0.67;;;0;2227,54491
25/01/21;000001001000001A7Z;400117-GPS - RAT/FAP;;1;1.0.0.67;;;55,68862275;0
25/01/21;000001001000001A80;400120-GPS - TERCEIROS        5.80%;;1;1.0.0.67;;;645,988024;0
25/01/21;000001001000001A9F;400115-GPS - INSS EMPRESA    20.00%;;1;1.0.0.68;;;1238,323353;0
25/01/21;000001001000001A9G;400116-GPS - DESONERAÇÃO DA FOLHA;;1;1.0.0.68;;;0;1238,323353
25/01/21;000001001000001A9H;400117-GPS - RAT/FAP;;1;1.0.0.68;;;30,95808383;0
25/01/21;000001001000001A9I;400120-GPS - TERCEIROS        5.80%;;1;1.0.0.68;;;359,1137725;0
25/01/21;000001001000001AAN;400115-GPS - INSS EMPRESA    20.00%;;1;1.0.0.69;;;1379,423952;0
25/01/21;000001001000001AAO;400116-GPS - DESONERAÇÃO DA FOLHA;;1;1.0.0.69;;;0;1379,423952
25/01/21;000001001000001AAP;400117-GPS - RAT/FAP;;1;1.0.0.69;;;34,48502994;0
25/01/21;000001001000001AAQ;400120-GPS - TERCEIROS        5.80%;;1;1.0.0.69;;;400,0335329;0
25/01/21;000001001000001AC6;400115-GPS - INSS EMPRESA    20.00%;;1;1.0.0.71;;;1738,123353;0
25/01/21;000001001000001AC7;400116-GPS - DESONERAÇÃO DA FOLHA;;1;1.0.0.71;;;0;1738,123353
25/01/21;000001001000001AC8;400117-GPS - RAT/FAP;;1;1.0.0.71;;;43,45269461;0
25/01/21;000001001000001AC9;400120-GPS - TERCEIROS        5.80%;;1;1.0.0.71;;;504,0562874;0
25/01/21;000001001000001ADG;400115-GPS - INSS EMPRESA    20.00%;;1;1.0.0.72;;;301,7964072;0
25/01/21;000001001000001ADH;400116-GPS - DESONERAÇÃO DA FOLHA;;1;1.0.0.72;;;0;301,7964072
25/01/21;000001001000001ADI;400117-GPS - RAT/FAP;;1;1.0.0.72;;;7,54491018;0
25/01/21;000001001000001ADJ;400120-GPS - TERCEIROS        5.80%;;1;1.0.0.72;;;87,52095808;0
25/01/21;000001001000001AF3;400115-GPS - INSS EMPRESA    20.00%;;1;1.0.0.74;;;419,1616766;0
25/01/21;000001001000001AF4;400116-GPS - DESONERAÇÃO DA FOLHA;;1;1.0.0.74;;;0;419,1616766
25/01/21;000001001000001AF5;400117-GPS - RAT/FAP;;1;1.0.0.74;;;10,47904192;0
25/01/21;000001001000001AF6;400120-GPS - TERCEIROS        5.80%;;1;1.0.0.74;;;121,5568862;0
25/01/21;000001001000001AGH;400115-GPS - INSS EMPRESA    20.00%;;1;1.0.0.76;;;5304,211976;0
25/01/21;000001001000001AGI;400116-GPS - DESONERAÇÃO DA FOLHA;;1;1.0.0.76;;;0;5304,211976
25/01/21;000001001000001AGJ;400117-GPS - RAT/FAP;;1;1.0.0.76;;;123,4790419;0
25/01/21;000001001000001AGK;400120-GPS - TERCEIROS        5.80%;;1;1.0.0.76;;;1432,34491;0
25/01/21;000001001000001AIS;400115-GPS - INSS EMPRESA    20.00%;;1;1.0.0.77;;;7209,85509;0
25/01/21;000001001000001AIT;400116-GPS - DESONERAÇÃO DA FOLHA;;1;1.0.0.77;;;0;7209,85509
25/01/21;000001001000001AIU;400117-GPS - RAT/FAP;;1;1.0.0.77;;;180,2467066;0
25/01/21;000001001000001AIV;400120-GPS - TERCEIROS        5.80%;;1;1.0.0.77;;;2090,857485;0
25/01/21;000001001000001ALF;400115-GPS - INSS EMPRESA    20.00%;;1;1.0.0.80;;;354,491018;0
25/01/21;000001001000001ALG;400116-GPS - DESONERAÇÃO DA FOLHA;;1;1.0.0.80;;;0;354,491018
25/01/21;000001001000001ALH;400117-GPS - RAT/FAP;;1;1.0.0.80;;;8,862275449;0
25/01/21;000001001000001ALI;400120-GPS - TERCEIROS        5.80%;;1;1.0.0.80;;;102,8023952;0
25/01/21;000001001000001ANA;400115-GPS - INSS EMPRESA    20.00%;;1;1.0.0.81;;;1774,74491;0
25/01/21;000001001000001ANB;400116-GPS - DESONERAÇÃO DA FOLHA;;1;1.0.0.81;;;0;1774,74491
25/01/21;000001001000001ANC;400117-GPS - RAT/FAP;;1;1.0.0.81;;;44,36886228;0
25/01/21;000001001000001AND;400120-GPS - TERCEIROS        5.80%;;1;1.0.0.81;;;514,6766467;0
25/01/21;000001001000001APO;400115-GPS - INSS EMPRESA    20.00%;;1;1.0.0.82;;;5665,213174;0
25/01/21;000001001000001APP;400116-GPS - DESONERAÇÃO DA FOLHA;;1;1.0.0.82;;;0;5665,213174
25/01/21;000001001000001APQ;400117-GPS - RAT/FAP;;1;1.0.0.82;;;141,6299401;0
25/01/21;000001001000001APR;400120-GPS - TERCEIROS        5.80%;;1;1.0.0.82;;;1642,911377;0
25/01/21;000001001000001ARC;400115-GPS - INSS EMPRESA    20.00%;;1;1.0.0.84;;;895,5688623;0
25/01/21;000001001000001ARD;400116-GPS - DESONERAÇÃO DA FOLHA;;1;1.0.0.84;;;0;895,5688623
25/01/21;000001001000001ARE;400117-GPS - RAT/FAP;;1;1.0.0.84;;;22,38922156;0
25/01/21;000001001000001ARF;400120-GPS - TERCEIROS        5.80%;;1;1.0.0.84;;;259,7149701;0
25/01/21;000001001000001ASW;400115-GPS - INSS EMPRESA    20.00%;;1;1.0.0.85;;;4686,253892;0
25/01/21;000001001000001ASX;400116-GPS - DESONERAÇÃO DA FOLHA;;1;1.0.0.85;;;0;4686,253892
25/01/21;000001001000001ASY;400117-GPS - RAT/FAP;;1;1.0.0.85;;;117,1568862;0
25/01/21;000001001000001ASZ;400120-GPS - TERCEIROS        5.80%;;1;1.0.0.85;;;1359,013174;0
25/01/21;000001001000001AUZ;400115-GPS - INSS EMPRESA    20.00%;;1;1.0.0.87;;;4053,337725;0
25/01/21;000001001000001AV0;400116-GPS - DESONERAÇÃO DA FOLHA;;1;1.0.0.87;;;0;4053,337725
25/01/21;000001001000001AV1;400117-GPS - RAT/FAP;;1;1.0.0.87;;;101,3329341;0
DATA;LOTE/SUB/DOC/LINHA;HISTORICO;C/PARTIDA;FILIAL DE ORIGEM;C CUSTO;ITEM CONTA;DIVISAO;DEBITO;CREDITO
25/01/21;000001001000001AV2;400120-GPS - TERCEIROS        5.80%;;1;1.0.0.87;;;1175,468263;0
25/01/21;000001001000001AXO;400115-GPS - INSS EMPRESA    20.00%;;1;1.0.0.88;;;9876,823952;0
25/01/21;000001001000001AXP;400116-GPS - DESONERAÇÃO DA FOLHA;;1;1.0.0.88;;;0;9876,823952
25/01/21;000001001000001AXQ;400117-GPS - RAT/FAP;;1;1.0.0.88;;;246,9209581;0
25/01/21;000001001000001AXR;400120-GPS - TERCEIROS        5.80%;;1;1.0.0.88;;;2864,279042;0
25/01/21;000001001000001B0I;400115-GPS - INSS EMPRESA    20.00%;;1;1.0.0.90;;;4285,292216;0
25/01/21;000001001000001B0J;400116-GPS - DESONERAÇÃO DA FOLHA;;1;1.0.0.90;;;0;4285,292216
25/01/21;000001001000001B0K;400117-GPS - RAT/FAP;;1;1.0.0.90;;;107,1329341;0
25/01/21;000001001000001B0L;400120-GPS - TERCEIROS        5.80%;;1;1.0.0.90;;;1242,735329;0
25/01/21;000001001000001B2W;400115-GPS - INSS EMPRESA    20.00%;;1;1.0.0.91;;;1661,676647;0
25/01/21;000001001000001B2X;400115-GPS - INSS EMPRESA    20.00%;;1;1.0.0.91;;;1365,269461;0
25/01/21;000001001000001B2Y;400116-GPS - DESONERAÇÃO DA FOLHA;;1;1.0.0.91;;;0;1661,676647
25/01/21;000001001000001B2Z;400116-GPS - DESONERAÇÃO DA FOLHA;;1;1.0.0.91;;;0;1365,269461
25/01/21;000001001000001B30;400117-GPS - RAT/FAP;;1;1.0.0.91;;;41,54251497;0
25/01/21;000001001000001B31;400117-GPS - RAT/FAP;;1;1.0.0.91;;;34,13173653;0
25/01/21;000001001000001B32;400120-GPS - TERCEIROS        5.80%;;1;1.0.0.91;;;481,8862275;0
25/01/21;000001001000001B33;400120-GPS - TERCEIROS        5.80%;;1;1.0.0.91;;;395,9281437;0
25/01/21;000001001000001B5S;400115-GPS - INSS EMPRESA    20.00%;;1;1.0.0.96;;;12218,29581;0
25/01/21;000001001000001B5T;400115-GPS - INSS EMPRESA    20.00%;;1;1.0.0.96;;;491,1209581;0
25/01/21;000001001000001B5U;400116-GPS - DESONERAÇÃO DA FOLHA;;1;1.0.0.96;;;0;12218,29581
25/01/21;000001001000001B5V;400116-GPS - DESONERAÇÃO DA FOLHA;;1;1.0.0.96;;;0;491,1209581
25/01/21;000001001000001B5W;400117-GPS - RAT/FAP;;1;1.0.0.96;;;305,4586826;0
25/01/21;000001001000001B5X;400117-GPS - RAT/FAP;;1;1.0.0.96;;;12,27784431;0
25/01/21;000001001000001B5Y;400120-GPS - TERCEIROS        5.80%;;1;1.0.0.96;;;3543,305389;0
25/01/21;000001001000001B5Z;400120-GPS - TERCEIROS        5.80%;;1;1.0.0.96;;;142,4251497;0
25/01/21;000001001000001B9S;400115-GPS - INSS EMPRESA    20.00%;;1;1.0.0.97;;;9430,205988;0
25/01/21;000001001000001B9T;400115-GPS - INSS EMPRESA    20.00%;;1;1.0.0.97;;;664,9760479;0
25/01/21;000001001000001B9U;400116-GPS - DESONERAÇÃO DA FOLHA;;1;1.0.0.97;;;0;9430,205988
25/01/21;000001001000001B9V;400116-GPS - DESONERAÇÃO DA FOLHA;;1;1.0.0.97;;;0;664,9760479
25/01/21;000001001000001B9W;400117-GPS - RAT/FAP;;1;1.0.0.97;;;235,754491;0
25/01/21;000001001000001B9X;400117-GPS - RAT/FAP;;1;1.0.0.97;;;16,6239521;0
25/01/21;000001001000001B9Y;400120-GPS - TERCEIROS        5.80%;;1;1.0.0.97;;;2734,760479;0
25/01/21;000001001000001B9Z;400120-GPS - TERCEIROS        5.80%;;1;1.0.0.97;;;192,8431138;0
25/01/21;000001001000001BDC;400115-GPS - INSS EMPRESA    20.00%;;1;1.0.0.98;;;3889,71976;0
25/01/21;000001001000001BDD;400116-GPS - DESONERAÇÃO DA FOLHA;;1;1.0.0.98;;;0;3889,71976
25/01/21;000001001000001BDE;400117-GPS - RAT/FAP;;1;1.0.0.98;;;97,24311377;0
25/01/21;000001001000001BDF;400120-GPS - TERCEIROS        5.80%;;1;1.0.0.98;;;1128,019162;0
25/01/21;000001001000001BG2;400115-GPS - INSS EMPRESA    20.00%;;1;1.0.0.99;;;6137,389222;0
25/01/21;000001001000001BG3;400115-GPS - INSS EMPRESA    20.00%;;1;1.0.0.99;;;526,9461078;0
25/01/21;000001001000001BG4;400116-GPS - DESONERAÇÃO DA FOLHA;;1;1.0.0.99;;;0;6137,389222
25/01/21;000001001000001BG5;400116-GPS - DESONERAÇÃO DA FOLHA;;1;1.0.0.99;;;0;526,9461078
25/01/21;000001001000001BG6;400117-GPS - RAT/FAP;;1;1.0.0.99;;;153,4359281;0
25/01/21;000001001000001BG7;400117-GPS - RAT/FAP;;1;1.0.0.99;;;13,17365269;0
25/01/21;000001001000001BG8;400120-GPS - TERCEIROS        5.80%;;1;1.0.0.99;;;1779,841916;0
25/01/21;000001001000001BG9;400120-GPS - TERCEIROS        5.80%;;1;1.0.0.99;;;152,8143713;0
25/01/21;000001001000001BIQ;400115-GPS - INSS EMPRESA    20.00%;;1;1.0.1.03;;;699,9904192;0
25/01/21;000001001000001BIR;400115-GPS - INSS EMPRESA    20.00%;;1;1.0.1.03;;;287,4251497;0
25/01/21;000001001000001BIS;400116-GPS - DESONERAÇÃO DA FOLHA;;1;1.0.1.03;;;0;699,9904192
25/01/21;000001001000001BIT;400116-GPS - DESONERAÇÃO DA FOLHA;;1;1.0.1.03;;;0;287,4251497
25/01/21;000001001000001BIU;400117-GPS - RAT/FAP;;1;1.0.1.03;;;17,4994012;0
25/01/21;000001001000001BIV;400117-GPS - RAT/FAP;;1;1.0.1.03;;;7,185628743;0
25/01/21;000001001000001BIW;400120-GPS - TERCEIROS        5.80%;;1;1.0.1.03;;;202,9976048;0
25/01/21;000001001000001BIX;400120-GPS - TERCEIROS        5.80%;;1;1.0.1.03;;;83,35329341;0
25/01/21;000001001000001BKZ;400115-GPS - INSS EMPRESA    20.00%;;1;1.0.1.09;;;2847,287425;0
25/01/21;000001001000001BL0;400116-GPS - DESONERAÇÃO DA FOLHA;;1;1.0.1.09;;;0;2847,287425
25/01/21;000001001000001BL1;400117-GPS - RAT/FAP;;1;1.0.1.09;;;71,18203593;0
25/01/21;000001001000001BL2;400120-GPS - TERCEIROS        5.80%;;1;1.0.1.09;;;825,7125749;0
